word,pos,meaningZh,exampleEn,exampleZh,level,topicTag
"sensation","n.","感覺;知覺;轟動","","","7000","7000-words"
"sensitivity","n.","敏感性;感受性","","","7000","7000-words"
"sentiment","n.","感情;情緒;感傷","","","7000","7000-words"
"sergeant","n.","中士;警官","","","7000","7000-words"
"series","n.","連續;系列","","","7000","7000-words"
"sermon","n.","佈道;說教","","","7000","7000-words"
"server","n.","侍者;伺服器","","","7000","7000-words"
"setting","n.","安裝;設定;鑲嵌;背景","","","7000","7000-words"
"sheriff","n.","警長","","","7000","7000-words"
"shield","n.","盾;保護者;擋板","","","7000","7000-words"
"shiver","n.","顫抖;寒顫","","","7000","7000-words"
"shortage","n.","缺少,不足,匱乏","","","7000","7000-words"
"shortcoming","n.","缺點,短處","","","7000","7000-words"
"shove","n.","推;撞","","","7000","7000-words"
"shred","n.","碎片;碎條;破布","","","7000","7000-words"
"shriek","n.","尖叫聲","","","7000","7000-words"
"shrine","n.","聖壇;神殿","","","7000","7000-words"
"shrub","n.","矮樹;灌木","","","7000","7000-words"
"shudder","n.","發抖;戰慄","","","7000","7000-words"
"shutter","n.","關閉物;活動遮板;(相機的)快門","","","7000","7000-words"
"silkworm","n.","蠶","","","7000","7000-words"
"simmer","n.","即將沸騰(或爆發)的狀態","","","7000","7000-words"
"skeleton","n.","骨骼;骨瘦如柴的人(或動物);概略","","","7000","7000-words"
"skull","n.","頭骨;骷髏畫","","","7000","7000-words"
"slam","n.","砰然聲;(撲克牌的)滿貫","","","7000","7000-words"
"slap","n.","摑;侮辱","","","7000","7000-words"
"slaughter","n.","屠宰;大屠殺","","","7000","7000-words"
"slump","n.","暴跌;不景氣;消沈","","","7000","7000-words"
"smash","n.","粉碎;瓦解;(演出等的)成功","","","7000","7000-words"
"snarl","n.","吠;咆哮;纏結","","","7000","7000-words"
"snatch","n.","奪取;抓走","","","7000","7000-words"
"sneak","n.","溜走,不告而別","","","7000","7000-words"
"sneaker","n.","運動鞋","","","7000","7000-words"
"sniff","n.","嗅;聞;吸氣聲","","","7000","7000-words"
"snore","n.","打鼾;鼾聲","","","7000","7000-words"
"snort","n.","噴鼻息;噴氣聲","","","7000","7000-words"
"soak","n.","浸泡;浸漬","","","7000","7000-words"
"sole","n.","腳底;鞋底;襪底;底部;比目魚","","","7000","7000-words"
"solitary","n.","獨居者;隱士","","","7000","7000-words"
"solo","n.","獨奏(曲);獨唱(曲);單飛","","","7000","7000-words"
"sovereign","n.","君主;元首;主權國家","","","7000","7000-words"
"spacecraft","n.","太空船,航天器","","","7000","7000-words"
"spaceship","n.","太空船","","","7000","7000-words"
"specialist","n.","專家;專科醫生","","","7000","7000-words"
"specimen","n.","樣品;標本","","","7000","7000-words"
"spectacle","n.","景象;奇觀;壯觀","","","7000","7000-words"
"spectator","n.","旁觀者;目擊者","","","7000","7000-words"
"spine","n.","脊柱;書脊;骨氣","","","7000","7000-words"
"splendor","n.","光輝;壯觀;輝煌","","","7000","7000-words"
"sponge","n.","海綿;海綿狀物","","","7000","7000-words"
"spotlight","n.","聚光燈;公眾注意的中心","","","7000","7000-words"
"sprint","n.","全速疾跑;短距離賽跑","","","7000","7000-words"
"spur","n.","踢馬刺;激勵;(雞等的)距;骨刺","","","7000","7000-words"
"squat","n.","蹲坐;蜷伏","","","7000","7000-words"
"stack","n.","乾草堆;一疊;煙囪","","","7000","7000-words"
"stagger","n.","搖晃;蹣跚","","","7000","7000-words"
"stain","n.","污點;色斑;染色劑","","","7000","7000-words"
"stake","n.","股本;賭金;危險","","","7000","7000-words"
"stall","n.","廄;攤位;(汽車的)拋錨","","","7000","7000-words"
"stanza","n.","詩的一節","","","7000","7000-words"
"statesman","n.","政治家","","","7000","7000-words"
"statistic","n.","統計量;統計數值","","","7000","7000-words"
"steer","n.","指點,建議","","","7000","7000-words"
"stereotype","n.","陳規;鉛版印刷","","","7000","7000-words"
"stew","n.","燉肉;燜菜;燉煮的食物","","","7000","7000-words"
"steward","n.","男服務員;管家","","","7000","7000-words"
"stewardess","n.","(客機、輪船)女服務員","","","7000","7000-words"
"stink","n.","臭氣","","","7000","7000-words"
"stoop","n.","彎腰;駝背;屈尊","","","7000","7000-words"
"storage","n.","貯藏;貯藏庫","","","7000","7000-words"
"strain","n.","拉緊;張力;壓力;扭傷;血緣","","","7000","7000-words"
"strait","n.","海峽","","","7000","7000-words"
"strand","n.","股;縷;絞;線;繩;串","","","7000","7000-words"
"strap","n.","帶子;皮帶","","","7000","7000-words"
"stray","n.","迷路者;流浪者;走失的家畜","","","7000","7000-words"
"streak","n.","條紋;斑紋;光線","","","7000","7000-words"
"stride","n.","闊步;步姿","","","7000","7000-words"
"stripe","n.","條紋;斑紋;線條","","","7000","7000-words"
"stroll","n.","散步;閒逛","","","7000","7000-words"
"stumble","n.","絆倒;失足","","","7000","7000-words"
"stump","n.","殘幹;(鉛筆)頭;(煙)蒂","","","7000","7000-words"
"stutter","n.","結巴;口吃","","","7000","7000-words"
"substitute","n.","代替物;代用品","","","7000","7000-words"
"suitcase","n.","小型旅行箱;手提箱","","","7000","7000-words"
"sulfur","n.","硫(磺);硫磺色","","","7000","7000-words"
"superstition","n.","迷信","","","7000","7000-words"
"supervisor","n.","管理人;指導者","","","7000","7000-words"
"surge","n.","大浪;波濤","","","7000","7000-words"
"swamp","n.","沼澤;沼澤地;困境","","","7000","7000-words"
"swarm","n.","(密集的)一大群","","","7000","7000-words"
"tan","n.","棕褐色;曬成的棕褐膚色;鞣料","","","7000","7000-words"
"tangle","n.","糾結;紛亂","","","7000","7000-words"
"tar","n.","柏油;瀝青; 水手","","","7000","7000-words"
"tart","n.","水果餡餅;水果蛋糕","","","7000","7000-words"
"taunt","n.","辱罵;嘲笑;被嘲笑的人","","","7000","7000-words"
"tavern","n.","小酒館;小客棧","","","7000","7000-words"
"teller","n.","敘述者;(銀行)出納員","","","7000","7000-words"
"tempo","n.","速度;拍子","","","7000","7000-words"
"temptation","n.","引誘;誘惑;誘惑物","","","7000","7000-words"
"tenant","n.","房客","","","7000","7000-words"
"terminal","n.","終端機;接頭","","","7000","7000-words"
"terrace","n.","大陽臺;露天階梯看臺;梯田","","","7000","7000-words"
"thigh","n.","股;大腿","","","7000","7000-words"
"thorn","n.","刺;棘;惱人的事或人","","","7000","7000-words"
"thrill","n.","興奮;顫抖;引起激動的事物","","","7000","7000-words"
"thriller","n.","恐怖小說(或電影等)","","","7000","7000-words"
"throne","n.","王座;神座;君權;帝王","","","7000","7000-words"
"throng","n.","人群;大群;群集","","","7000","7000-words"
"thrust","n.","猛推;刺;驅動力","","","7000","7000-words"
"tick","n.","(鐘;錶等的)滴答聲;蝨","","","7000","7000-words"
"tile","n.","瓦;瓷磚;地磚;(麻將等的)牌","","","7000","7000-words"
"tilt","n.","傾斜;傾向","","","7000","7000-words"
"tin","n.","錫;罐頭","","","7000","7000-words"
"tiptoe","n.","腳趾尖","","","7000","7000-words"
"toad","n.","蟾蜍;令人討厭的人","","","7000","7000-words"
"toil","n.","辛苦;勞累;苦工","","","7000","7000-words"
"token","n.","標誌;象徵;代價券;籌碼","","","7000","7000-words"
"torch","n.","火炬,火把","","","7000","7000-words"
"torment","n.","痛苦;苦惱;折磨","","","7000","7000-words"
"torrent","n.","洪流;(話語的)連發;(感情的)狂潮","","","7000","7000-words"
"torture","n.","拷打;酷刑;折磨","","","7000","7000-words"
"tournament","n.","比賽;錦標賽","","","7000","7000-words"
"trademark","n.","商標","","","7000","7000-words"
"traitor","n.","叛徒;賣國賊;背叛者","","","7000","7000-words"
"tramp","n.","沈重的腳步聲;流浪;流浪者;蕩婦","","","7000","7000-words"
"trample","n.","踐踏;蹂躪;踐踏聲","","","7000","7000-words"
"treasury","n.","金庫;庫房;國庫;寶庫","","","7000","7000-words"
"treaty","n.","條約,協定","","","7000","7000-words"
"trench","n.","溝;溝渠;戰壕","","","7000","7000-words"
"tribute","n.","進貢;敬意;尊崇","","","7000","7000-words"
"trifle","n.","瑣事;小玩意;乳脂鬆糕","","","7000","7000-words"
"trim","n.","修剪;修整;鑲邊飾","","","7000","7000-words"
"triple","n.","三倍數;三倍量;三個一組;三壘打","","","7000","7000-words"
"trot","n.","(馬等的)小跑;(人的)慢跑","","","7000","7000-words"
"trout","n.","鱒魚;鮭鱒魚","","","7000","7000-words"
"tuck","n.","(衣服等的)褶襉;打褶","","","7000","7000-words"
"tuition","n.","學費","","","7000","7000-words"
"tuna","n.","鮪魚","","","7000","7000-words"
"tyrant","n.","暴君;專橫的人","","","7000","7000-words"
"umpire","n.","仲裁人;(棒球等的)裁判員","","","7000","7000-words"
"undergraduate","n.","大學生;大學肄業生","","","7000","7000-words"
"underline","n.","底線","","","7000","7000-words"
"underneath","n.","下面;底部","","","7000","7000-words"
"update","n.","最新的(信息、報導等);更新","","","7000","7000-words"
"upright","n.","垂直;豎立;直立的東西","","","7000","7000-words"
"vacancy","n.","空;空白;空房;空缺","","","7000","7000-words"
"vacuum","n.","真空;空白;吸塵器","","","7000","7000-words"
"vanity","n.","自負;虛榮;梳妝臺","","","7000","7000-words"
"vapor","n.","水汽","","","7000","7000-words"
"vegetation","n.","植被;草木","","","7000","7000-words"
"veil","n.","面紗;帷幕;託詞","","","7000","7000-words"
"vein","n.","靜脈;(葉、翅、礦)脈;紋理","","","7000","7000-words"
"velvet","n.","天鵝絨;絲絨","","","7000","7000-words"
"venture","n.","冒險;企業","","","7000","7000-words"
"verbal","n.","準動詞","","","7000","7000-words"
"vertical","n.","垂直線;垂直面","","","7000","7000-words"
"veto","n.","否決;否決權","","","7000","7000-words"
"videotape","n.","錄影帶;錄像帶","","","7000","7000-words"
"viewer","n.","觀看者;觀眾","","","7000","7000-words"
"vigor","n.","vigor","","","7000","7000-words"
"villain","n.","壞人;反派角色","","","7000","7000-words"
"vine","n.","藤;藤蔓;葡萄樹","","","7000","7000-words"
"violinist","n.","小提琴手","","","7000","7000-words"
"visa","n.","簽證","","","7000","7000-words"
"vow","n.","誓言;誓約","","","7000","7000-words"
"wade","n.","跋涉;艱難的行走","","","7000","7000-words"
"wail","n.","慟哭聲;哀訴","","","7000","7000-words"
"ward","n.","病房;牢房;行政區","","","7000","7000-words"
"ware","n.","(特定種類的)陶器;貨物","","","7000","7000-words"
"warehouse","n.","倉庫;批發店","","","7000","7000-words"
"warrior","n.","武士;戰士;勇士","","","7000","7000-words"
"wharf","n.","碼頭;停泊處","","","7000","7000-words"
"wheelchair","n.","輪椅","","","7000","7000-words"
"whereabouts","n.","行蹤;下落","","","7000","7000-words"
"whine","n.","哀鳴聲;牢騷","","","7000","7000-words"
"whirl","n.","旋轉;迴旋","","","7000","7000-words"
"whisk","n.","撢;迅速移動;攪拌器","","","7000","7000-words"
"whiskey","n.","威士忌酒","","","7000","7000-words"
"whisky","n.","威士忌酒","","","7000","7000-words"
"wholesale","n.","批發","","","7000","7000-words"
"widow","n.","寡婦","","","7000","7000-words"
"widower","n.","鰥夫","","","7000","7000-words"
"wig","n.","假髮","","","7000","7000-words"
"wilderness","n.","荒野,荒漠","","","7000","7000-words"
"wildlife","n.","野生生物","","","7000","7000-words"
"woe","n.","悲哀;災難","","","7000","7000-words"
"woodpecker","n.","啄木鳥","","","7000","7000-words"
"workshop","n.","作坊;研討會","","","7000","7000-words"
"worship","n.","崇拜;敬神;禮拜","","","7000","7000-words"
"wreath","n.","花圈;花冠","","","7000","7000-words"
"wring","n.","絞;擰;扭","","","7000","7000-words"
"yacht","n.","快艇;遊艇","","","7000","7000-words"
"yarn","n.","紗;紗線;冒險故事","","","7000","7000-words"
"yeast","n.","酵母;酵母片","","","7000","7000-words"
"yield","n.","產量;利潤","","","7000","7000-words"
"yoga","n.","瑜珈","","","7000","7000-words"
"zinc","n.","鋅","","","7000","7000-words"
"zip","n.","(子彈的)尖嘯聲;拉鍊;零","","","7000","7000-words"
"zoom","n.","嗡嗡聲;變焦攝影","","","7000","7000-words"
"abnormal","adj.","不正常的","","","7000","7000-words"
"aboriginal","adj.","土著的;土著居民的","","","7000","7000-words"
"absentminded","adj.","心不在焉的;健忘的","","","7000","7000-words"
"accessible","adj.","可(或易)接近的;可(或易)得到的","","","7000","7000-words"
"accessory","adj.","附加的;附屬的","","","7000","7000-words"
"accountable","adj.","應負責任的;可說明的","","","7000","7000-words"
"acute","adj.","尖銳的;敏銳的;劇烈的","","","7000","7000-words"
"administrative","adj.","管理的;行政的","","","7000","7000-words"
"affectionate","adj.","充滿深情的;溫柔親切的","","","7000","7000-words"
"alcoholic","adj.","含酒精的;酗酒的","","","7000","7000-words"
"alternative","adj.","兩者(或若干)中擇一的","","","7000","7000-words"
"ambiguous","adj.","含糊不清的","","","7000","7000-words"
"amiable","adj.","和藹可親的","","","7000","7000-words"
"analytical","adj.","分析的","","","7000","7000-words"
"animate","adj.","有生命的;活潑的;有活力的","","","7000","7000-words"
"anonymous","adj.","匿名的","","","7000","7000-words"
"antarctic","adj.","南極的;南極區的","","","7000","7000-words"
"antibiotic","adj.","抗生的;抗菌的","","","7000","7000-words"
"applicable","adj.","合用的;可實施的","","","7000","7000-words"
"approximate","adj.","近似的;大概的","","","7000","7000-words"
"arctic","adj.","北極的;北極區的","","","7000","7000-words"
"arrogant","adj.","傲慢的;自大的","","","7000","7000-words"
"articulate","adj.","發音清晰的;口才好的","","","7000","7000-words"
"attendant","adj.","出席的;伴隨的;侍候的","","","7000","7000-words"
"authentic","adj.","可信的;真實的","","","7000","7000-words"
"awesome","adj.","令人敬畏的;非凡的","","","7000","7000-words"
"biological","adj.","生物的;生物學的","","","7000","7000-words"
"bizarre","adj.","奇異的;異乎尋常的","","","7000","7000-words"
"bleak","adj.","荒涼的;陰冷的;無希望的","","","7000","7000-words"
"blunt","adj.","鈍的;遲鈍的;直率的","","","7000","7000-words"
"brisk","adj.","輕快的;興旺的;寒冷而清新的","","","7000","7000-words"
"brute","adj.","畜生的;畜生般的;殘忍的","","","7000","7000-words"
"bulky","adj.","體積大的;笨重的","","","7000","7000-words"
"captive","adj.","被俘的;被迷住的","","","7000","7000-words"
"charitable","adj.","慈善的;寬容的","","","7000","7000-words"
"chronic","adj.","(病)慢性的;(人)久病的;長期的","","","7000","7000-words"
"clinical","adj.","臨床的;診所的","","","7000","7000-words"
"coherent","adj.","一致的;條理清楚的;連貫的","","","7000","7000-words"
"collective","adj.","集體的;共同的","","","7000","7000-words"
"colloquial","adj.","口語的;會話的","","","7000","7000-words"
"communicative","adj.","愛說話的;交際的","","","7000","7000-words"
"comparable","adj.","可比較的;比得上的","","","7000","7000-words"
"comparative","adj.","比較的;相對的","","","7000","7000-words"
